date,machine,shift,planned_time_min,downtime_min,run_time_min,availability,performance,quality,oee,total_parts,good_parts,downtime_reason
2024-03-29,Machine_A,Night,480,86,394,0.8208333333333333,0.87,0.81,0.5784,1068,865,Operator Absence
2024-03-29,Machine_B,Morning,480,20,460,0.9583333333333334,0.92,0.98,0.864,920,901,Operator Absence
2024-03-29,Machine_B,Afternoon,480,63,417,0.86875,0.98,0.82,0.6981,1107,907,Planned Maintenance
2024-03-29,Machine_B,Night,480,11,469,0.9770833333333333,0.87,0.93,0.7906,741,689,Planned Maintenance
2024-03-29,Machine_C,Morning,480,15,465,0.96875,0.76,0.91,0.67,925,841,Setup & Changeover
2024-03-29,Machine_C,Afternoon,480,29,451,0.9395833333333333,0.67,0.95,0.598,942,894,Operator Absence
2024-03-29,Machine_C,Night,480,106,374,0.7791666666666667,0.86,0.9,0.6031,685,616,No Material
2024-03-29,Machine_D,Morning,480,110,370,0.7708333333333334,0.79,0.83,0.5054,600,498,Planned Maintenance
2024-03-29,Machine_D,Afternoon,480,105,375,0.78125,0.67,0.88,0.4606,610,536,Planned Maintenance
2024-03-29,Machine_D,Night,480,65,415,0.8645833333333334,0.92,0.83,0.6602,706,585,Planned Maintenance
2024-03-30,Machine_A,Morning,480,35,445,0.9270833333333334,0.82,0.93,0.707,798,742,Planned Maintenance
2024-03-30,Machine_A,Afternoon,480,104,376,0.7833333333333333,0.83,0.85,0.5526,714,606,Operator Absence
2024-03-30,Machine_A,Night,480,51,429,0.89375,0.89,0.92,0.7318,715,657,Operator Absence
2024-03-30,Machine_B,Morning,480,64,416,0.8666666666666667,0.78,0.84,0.5678,838,703,Mechanical Failure
2024-03-30,Machine_B,Afternoon,480,108,372,0.775,0.76,1.0,0.589,901,901,Operator Absence
2024-03-30,Machine_B,Night,480,89,391,0.8145833333333333,0.7,0.81,0.4619,1066,863,Setup & Changeover
2024-03-30,Machine_C,Morning,480,97,383,0.7979166666666667,0.78,0.95,0.5913,1064,1010,Mechanical Failure
2024-03-30,Machine_C,Afternoon,480,104,376,0.7833333333333333,0.67,0.99,0.5196,1086,1075,No Material
2024-03-30,Machine_C,Night,480,11,469,0.9770833333333333,0.77,0.96,0.7223,918,881,Operator Absence
2024-03-30,Machine_D,Morning,480,12,468,0.975,0.77,0.95,0.7132,850,807,Planned Maintenance
2024-03-30,Machine_D,Afternoon,480,76,404,0.8416666666666667,0.91,0.91,0.697,983,894,Setup & Changeover
2024-03-30,Machine_D,Night,480,98,382,0.7958333333333333,0.89,0.8,0.5666,907,725,Planned Maintenance
2024-03-31,Machine_A,Morning,480,15,465,0.96875,0.74,0.81,0.5807,837,677,Planned Maintenance
2024-03-31,Machine_A,Afternoon,480,44,436,0.9083333333333333,0.67,0.93,0.566,659,612,Operator Absence
2024-03-31,Machine_A,Night,480,94,386,0.8041666666666667,0.74,0.97,0.5772,961,932,Mechanical Failure
2024-03-31,Machine_B,Morning,480,12,468,0.975,0.75,0.98,0.7166,973,953,Operator Absence
2024-03-31,Machine_B,Afternoon,480,75,405,0.84375,0.99,0.82,0.685,799,655,Planned Maintenance
2024-03-31,Machine_B,Night,480,78,402,0.8375,0.68,0.84,0.4784,1185,995,Planned Maintenance
2024-03-31,Machine_C,Morning,480,101,379,0.7895833333333333,0.66,0.85,0.443,869,738,No Material
2024-03-31,Machine_C,Afternoon,480,72,408,0.85,0.79,0.83,0.5573,824,683,No Material
2024-03-31,Machine_C,Night,480,55,425,0.8854166666666666,0.87,0.85,0.6548,1261,1071,Planned Maintenance
2024-03-31,Machine_D,Morning,480,45,435,0.90625,0.93,0.93,0.7838,1225,1139,Mechanical Failure
2024-03-31,Machine_D,Afternoon,480,81,399,0.83125,0.98,0.85,0.6924,803,682,Operator Absence
2024-03-31,Machine_D,Night,480,94,386,0.8041666666666667,0.7,0.95,0.5348,880,836,Planned Maintenance
2024-04-01,Machine_A,Morning,480,90,390,0.8125,0.89,0.88,0.6363,920,809,Operator Absence
2024-04-01,Machine_A,Afternoon,480,49,431,0.8979166666666667,0.97,0.87,0.7578,997,867,Setup & Changeover
2024-04-01,Machine_A,Night,480,93,387,0.80625,0.7,0.91,0.5136,1044,950,Setup & Changeover
2024-04-01,Machine_B,Morning,480,49,431,0.8979166666666667,0.89,0.98,0.7832,1234,1209,Operator Absence
2024-04-01,Machine_B,Afternoon,480,108,372,0.775,0.7,0.99,0.5371,1069,1058,No Material
2024-04-01,Machine_B,Night,480,18,462,0.9625,0.85,0.99,0.8099,775,767,No Material
2024-04-01,Machine_C,Morning,480,117,363,0.75625,0.96,0.95,0.6897,961,912,Operator Absence
2024-04-01,Machine_C,Afternoon,480,62,418,0.8708333333333333,0.76,0.95,0.6287,1142,1084,No Material
2024-04-01,Machine_C,Night,480,29,451,0.9395833333333333,0.92,0.82,0.7088,801,656,Planned Maintenance
2024-04-01,Machine_D,Morning,480,88,392,0.8166666666666667,0.74,0.91,0.5499,723,657,Setup & Changeover
2024-04-01,Machine_D,Afternoon,480,39,441,0.91875,0.89,0.87,0.7114,1116,970,Operator Absence
2024-04-01,Machine_D,Night,480,27,453,0.94375,0.83,0.92,0.7206,1163,1069,No Material
2024-04-02,Machine_A,Morning,480,33,447,0.93125,0.95,0.9,0.7962,762,685,Setup & Changeover
2024-04-02,Machine_A,Afternoon,480,38,442,0.9208333333333333,0.66,0.95,0.5774,672,638,No Material
2024-04-02,Machine_A,Night,480,62,418,0.8708333333333333,0.73,0.93,0.5912,754,701,Setup & Changeover
2024-04-02,Machine_B,Morning,480,18,462,0.9625,0.71,0.99,0.6765,997,987,Planned Maintenance
2024-04-02,Machine_B,Afternoon,480,72,408,0.85,0.89,0.97,0.7338,1155,1120,Operator Absence
2024-04-02,Machine_B,Night,480,61,419,0.8729166666666667,0.92,0.92,0.7388,1146,1054,No Material
2024-04-02,Machine_C,Morning,480,60,420,0.875,0.86,0.95,0.7149,1004,953,Planned Maintenance
2024-04-02,Machine_C,Afternoon,480,92,388,0.8083333333333333,0.96,0.96,0.745,885,849,Operator Absence
2024-04-02,Machine_C,Night,480,68,412,0.8583333333333333,0.94,0.81,0.6535,1233,998,Planned Maintenance
2024-04-02,Machine_D,Morning,480,78,402,0.8375,0.79,0.95,0.6285,939,892,Planned Maintenance
2024-04-02,Machine_D,Afternoon,480,107,373,0.7770833333333333,0.87,0.81,0.5476,722,584,Operator Absence
2024-04-02,Machine_D,Night,480,48,432,0.9,0.92,0.86,0.7121,755,649,No Material
2024-04-03,Machine_A,Morning,480,88,392,0.8166666666666667,0.97,0.94,0.7446,1119,1051,Operator Absence
2024-04-03,Machine_A,Afternoon,480,116,364,0.7583333333333333,0.88,0.82,0.5472,819,671,Setup & Changeover
2024-04-03,Machine_A,Night,480,109,371,0.7729166666666667,0.85,0.98,0.6438,860,842,Operator Absence
2024-04-03,Machine_B,Morning,480,62,418,0.8708333333333333,0.76,0.8,0.5295,911,728,Setup & Changeover
2024-04-03,Machine_B,Afternoon,480,68,412,0.8583333333333333,0.68,0.86,0.502,1018,875,Setup & Changeover
2024-04-03,Machine_B,Night,480,101,379,0.7895833333333333,0.91,0.82,0.5892,969,794,No Material
2024-04-03,Machine_C,Morning,480,20,460,0.9583333333333334,0.83,0.88,0.7,1235,1086,Planned Maintenance
2024-04-03,Machine_C,Afternoon,480,88,392,0.8166666666666667,0.98,0.88,0.7043,811,713,Setup & Changeover
2024-04-03,Machine_C,Night,480,52,428,0.8916666666666667,0.85,0.93,0.7049,738,686,Setup & Changeover
2024-04-03,Machine_D,Morning,480,32,448,0.9333333333333333,0.92,0.81,0.6955,879,711,Operator Absence
2024-04-03,Machine_D,Afternoon,480,46,434,0.9041666666666667,0.87,0.82,0.645,736,603,Setup & Changeover
2024-04-03,Machine_D,Night,480,10,470,0.9791666666666666,0.87,0.85,0.7241,1028,873,Operator Absence
2024-04-04,Machine_A,Morning,480,79,401,0.8354166666666667,0.93,0.92,0.7148,898,826,Setup & Changeover
2024-04-04,Machine_A,Afternoon,480,85,395,0.8229166666666666,0.88,0.89,0.6445,854,760,Planned Maintenance
2024-04-04,Machine_A,Night,480,86,394,0.8208333333333333,0.65,0.98,0.5229,755,739,Planned Maintenance
2024-04-04,Machine_B,Morning,480,114,366,0.7625,0.94,0.81,0.5806,630,510,No Material
2024-04-04,Machine_B,Afternoon,480,14,466,0.9708333333333333,0.7,0.81,0.5505,1103,893,Planned Maintenance
2024-04-04,Machine_B,Night,480,48,432,0.9,0.77,0.82,0.5683,718,588,Setup & Changeover
2024-04-04,Machine_C,Morning,480,30,450,0.9375,0.89,0.92,0.7676,1141,1049,Planned Maintenance
2024-04-04,Machine_C,Afternoon,480,83,397,0.8270833333333333,0.93,0.84,0.6461,866,727,Planned Maintenance
2024-04-04,Machine_C,Night,480,56,424,0.8833333333333333,0.98,0.82,0.7098,826,677,No Material
2024-04-04,Machine_D,Morning,480,58,422,0.8791666666666667,0.94,0.95,0.7851,1166,1107,Mechanical Failure
2024-04-04,Machine_D,Afternoon,480,47,433,0.9020833333333333,0.81,0.82,0.5992,1207,989,No Material
2024-04-04,Machine_D,Night,480,77,403,0.8395833333333333,0.79,0.84,0.5571,730,613,Mechanical Failure
2024-04-05,Machine_A,Morning,480,23,457,0.9520833333333333,0.85,1.0,0.8093,1048,1048,Mechanical Failure
2024-04-05,Machine_A,Afternoon,480,71,409,0.8520833333333333,0.9,0.92,0.7055,1097,1009,No Material
2024-04-05,Machine_A,Night,480,64,416,0.8666666666666667,0.86,0.86,0.641,951,817,Planned Maintenance
2024-04-05,Machine_B,Morning,480,55,425,0.8854166666666666,0.97,0.92,0.7901,953,876,Operator Absence
2024-04-05,Machine_B,Afternoon,480,73,407,0.8479166666666667,0.93,0.98,0.7728,752,736,No Material
2024-04-05,Machine_B,Night,480,34,446,0.9291666666666667,0.65,0.8,0.4832,1087,869,Mechanical Failure
2024-04-05,Machine_C,Morning,480,104,376,0.7833333333333333,0.95,0.96,0.7144,1127,1081,Operator Absence
2024-04-05,Machine_C,Afternoon,480,15,465,0.96875,0.77,0.91,0.6788,1142,1039,Mechanical Failure
2024-04-05,Machine_C,Night,480,91,389,0.8104166666666667,0.72,0.86,0.5018,1044,897,No Material
2024-04-05,Machine_D,Morning,480,48,432,0.9,0.83,0.86,0.6424,651,559,No Material
2024-04-05,Machine_D,Afternoon,480,53,427,0.8895833333333333,0.79,0.91,0.6395,1255,1142,Setup & Changeover
2024-04-05,Machine_D,Night,480,34,446,0.9291666666666667,0.77,0.87,0.6224,1118,972,Operator Absence
2024-04-06,Machine_A,Morning,480,112,368,0.7666666666666667,0.66,0.83,0.42,637,528,Operator Absence
2024-04-06,Machine_A,Afternoon,480,120,360,0.75,0.84,0.87,0.5481,963,837,Operator Absence
2024-04-06,Machine_A,Night,480,105,375,0.78125,0.67,0.9,0.4711,880,792,No Material
2024-04-06,Machine_B,Morning,480,81,399,0.83125,0.84,0.84,0.5865,1008,846,No Material
2024-04-06,Machine_B,Afternoon,480,18,462,0.9625,0.99,0.86,0.8195,714,614,Operator Absence
2024-04-06,Machine_B,Night,480,90,390,0.8125,0.84,0.83,0.5665,939,779,Setup & Changeover
2024-04-06,Machine_C,Morning,480,86,394,0.8208333333333333,0.69,0.96,0.5437,773,742,No Material
2024-04-06,Machine_C,Afternoon,480,100,380,0.7916666666666666,0.66,0.88,0.4598,853,750,Setup & Changeover
2024-04-06,Machine_C,Night,480,57,423,0.88125,0.81,0.99,0.7067,771,763,No Material
2024-04-06,Machine_D,Morning,480,32,448,0.9333333333333333,0.69,0.96,0.6182,1194,1146,Mechanical Failure
2024-04-06,Machine_D,Afternoon,480,66,414,0.8625,0.83,0.96,0.6872,1182,1134,Setup & Changeover
2024-04-06,Machine_D,Night,480,34,446,0.9291666666666667,0.77,0.9,0.6439,1253,1127,No Material
2024-04-07,Machine_A,Morning,480,109,371,0.7729166666666667,0.76,0.95,0.558,611,580,Planned Maintenance
2024-04-07,Machine_A,Afternoon,480,96,384,0.8,1.0,0.84,0.672,597,501,Operator Absence
2024-04-07,Machine_A,Night,480,101,379,0.7895833333333333,0.95,0.82,0.6151,745,610,Mechanical Failure
2024-04-07,Machine_B,Morning,480,97,383,0.7979166666666667,0.95,0.97,0.7353,765,742,Mechanical Failure
2024-04-07,Machine_B,Afternoon,480,23,457,0.9520833333333333,0.83,0.93,0.7349,899,836,Planned Maintenance
2024-04-07,Machine_B,Night,480,107,373,0.7770833333333333,0.76,0.98,0.5788,739,724,Setup & Changeover
2024-04-07,Machine_C,Morning,480,46,434,0.9041666666666667,0.75,0.86,0.5832,938,806,Mechanical Failure
2024-04-07,Machine_C,Afternoon,480,44,436,0.9083333333333333,0.7,0.85,0.5405,663,563,Planned Maintenance
2024-04-07,Machine_C,Night,480,81,399,0.83125,0.83,0.84,0.5795,808,678,No Material
2024-04-07,Machine_D,Morning,480,44,436,0.9083333333333333,0.7,0.94,0.5977,839,788,Setup & Changeover
2024-04-07,Machine_D,Afternoon,480,31,449,0.9354166666666667,0.67,0.92,0.5766,901,828,Operator Absence
2024-04-07,Machine_D,Night,480,16,464,0.9666666666666667,0.7,0.89,0.6022,1166,1037,Mechanical Failure
2024-04-08,Machine_A,Morning,480,59,421,0.8770833333333333,0.67,0.89,0.523,744,662,Planned Maintenance
2024-04-08,Machine_A,Afternoon,480,85,395,0.8229166666666666,0.87,0.94,0.673,856,804,No Material
2024-04-08,Machine_A,Night,480,49,431,0.8979166666666667,0.77,0.84,0.5808,1136,954,Planned Maintenance
2024-04-08,Machine_B,Morning,480,20,460,0.9583333333333334,0.99,0.95,0.9013,1011,960,Setup & Changeover
2024-04-08,Machine_B,Afternoon,480,21,459,0.95625,0.93,0.98,0.8715,1010,989,Operator Absence
2024-04-08,Machine_B,Night,480,49,431,0.8979166666666667,0.89,0.94,0.7512,947,890,Setup & Changeover
2024-04-08,Machine_C,Morning,480,38,442,0.9208333333333333,0.7,0.98,0.6317,834,817,No Material
2024-04-08,Machine_C,Afternoon,480,60,420,0.875,0.71,0.98,0.6088,838,821,No Material
2024-04-08,Machine_C,Night,480,68,412,0.8583333333333333,0.82,0.81,0.5701,687,556,Operator Absence
2024-04-08,Machine_D,Morning,480,69,411,0.85625,0.95,0.86,0.6996,831,714,Planned Maintenance
2024-04-08,Machine_D,Afternoon,480,26,454,0.9458333333333333,0.83,0.88,0.6908,1167,1026,Mechanical Failure
2024-04-08,Machine_D,Night,480,51,429,0.89375,0.84,0.81,0.6081,837,677,Operator Absence
2024-04-09,Machine_A,Morning,480,61,419,0.8729166666666667,0.86,0.85,0.6381,781,663,Setup & Changeover
2024-04-09,Machine_A,Afternoon,480,71,409,0.8520833333333333,0.78,0.87,0.5782,1112,967,Planned Maintenance
2024-04-09,Machine_A,Night,480,65,415,0.8645833333333334,0.92,0.89,0.7079,1112,989,Planned Maintenance
2024-04-09,Machine_B,Morning,480,98,382,0.7958333333333333,0.73,0.93,0.5403,617,573,Planned Maintenance
2024-04-09,Machine_B,Afternoon,480,117,363,0.75625,0.82,0.92,0.5705,796,732,Planned Maintenance
2024-04-09,Machine_B,Night,480,22,458,0.9541666666666667,0.94,0.84,0.7534,1343,1128,Mechanical Failure
2024-04-09,Machine_C,Morning,480,86,394,0.8208333333333333,0.69,0.96,0.5437,1046,1004,Operator Absence
2024-04-09,Machine_C,Afternoon,480,51,429,0.89375,0.82,0.93,0.6816,701,651,Setup & Changeover
2024-04-09,Machine_C,Night,480,84,396,0.825,0.97,0.93,0.7442,594,552,Setup & Changeover
2024-04-09,Machine_D,Morning,480,94,386,0.8041666666666667,0.7,0.91,0.5123,804,731,Planned Maintenance
2024-04-09,Machine_D,Afternoon,480,67,413,0.8604166666666667,0.72,0.94,0.5823,815,766,Planned Maintenance
2024-04-09,Machine_D,Night,480,111,369,0.76875,0.97,0.86,0.6413,1075,924,Operator Absence
2024-04-10,Machine_A,Morning,480,101,379,0.7895833333333333,0.99,0.87,0.6801,619,538,Mechanical Failure
2024-04-10,Machine_A,Afternoon,480,88,392,0.8166666666666667,1.0,0.88,0.7187,663,583,No Material
2024-04-10,Machine_A,Night,480,17,463,0.9645833333333333,0.78,0.91,0.6847,731,665,Planned Maintenance
2024-04-10,Machine_B,Morning,480,115,365,0.7604166666666666,0.99,0.82,0.6173,702,575,Mechanical Failure
2024-04-10,Machine_B,Afternoon,480,40,440,0.9166666666666666,0.8,0.92,0.6747,1072,986,Operator Absence
2024-04-10,Machine_B,Night,480,61,419,0.8729166666666667,0.78,0.91,0.6196,1044,950,Operator Absence
2024-04-10,Machine_C,Morning,480,27,453,0.94375,0.72,0.88,0.598,1307,1150,Operator Absence
2024-04-10,Machine_C,Afternoon,480,29,451,0.9395833333333333,0.75,0.97,0.6835,761,738,Mechanical Failure
2024-04-10,Machine_C,Night,480,19,461,0.9604166666666667,0.88,0.83,0.7015,1303,1081,Operator Absence
2024-04-10,Machine_D,Morning,480,27,453,0.94375,0.68,0.93,0.5968,962,894,Operator Absence
2024-04-10,Machine_D,Afternoon,480,110,370,0.7708333333333334,0.89,0.99,0.6792,900,891,Operator Absence
2024-04-10,Machine_D,Night,480,75,405,0.84375,0.8,0.96,0.648,841,807,Setup & Changeover
2024-04-11,Machine_A,Morning,480,33,447,0.93125,0.8,0.8,0.596,1004,803,Setup & Changeover
2024-04-11,Machine_A,Afternoon,480,101,379,0.7895833333333333,0.83,0.88,0.5767,878,772,No Material
2024-04-11,Machine_A,Night,480,14,466,0.9708333333333333,0.99,0.91,0.8746,1191,1083,Mechanical Failure
2024-04-11,Machine_B,Morning,480,84,396,0.825,0.82,0.94,0.6359,678,637,Planned Maintenance
2024-04-11,Machine_B,Afternoon,480,119,361,0.7520833333333333,0.99,0.96,0.7148,793,761,Mechanical Failure
2024-04-11,Machine_B,Night,480,76,404,0.8416666666666667,0.96,0.82,0.6626,892,731,Mechanical Failure
2024-04-11,Machine_C,Morning,480,97,383,0.7979166666666667,0.87,0.96,0.6664,754,723,Mechanical Failure
2024-04-11,Machine_C,Afternoon,480,53,427,0.8895833333333333,0.84,0.8,0.5978,931,744,Operator Absence
2024-04-11,Machine_C,Night,480,83,397,0.8270833333333333,0.91,0.88,0.6623,1167,1026,No Material
2024-04-11,Machine_D,Morning,480,47,433,0.9020833333333333,0.71,0.94,0.6021,1037,974,No Material
2024-04-11,Machine_D,Afternoon,480,103,377,0.7854166666666667,0.92,0.85,0.6142,921,782,Planned Maintenance
2024-04-11,Machine_D,Night,480,31,449,0.9354166666666667,0.85,0.93,0.7394,869,808,Planned Maintenance
2024-04-12,Machine_A,Morning,480,13,467,0.9729166666666667,0.75,0.82,0.5983,1054,864,No Material
2024-04-12,Machine_A,Afternoon,480,42,438,0.9125,0.7,0.86,0.5493,1220,1049,Mechanical Failure
2024-04-12,Machine_A,Night,480,104,376,0.7833333333333333,0.69,0.83,0.4486,897,744,Setup & Changeover
2024-04-12,Machine_B,Morning,480,94,386,0.8041666666666667,0.81,0.96,0.6253,730,700,Setup & Changeover
2024-04-12,Machine_B,Afternoon,480,72,408,0.85,0.71,0.91,0.5492,632,575,Mechanical Failure
2024-04-12,Machine_B,Night,480,28,452,0.9416666666666667,0.86,0.96,0.7774,1245,1195,Operator Absence
2024-04-12,Machine_C,Morning,480,108,372,0.775,0.78,0.93,0.5622,963,895,Setup & Changeover
2024-04-12,Machine_C,Afternoon,480,36,444,0.925,0.85,0.97,0.7627,702,680,No Material
2024-04-12,Machine_C,Night,480,106,374,0.7791666666666667,0.94,0.81,0.5933,821,665,Operator Absence
2024-04-12,Machine_D,Morning,480,48,432,0.9,0.82,0.99,0.7306,1245,1232,Setup & Changeover
2024-04-12,Machine_D,Afternoon,480,58,422,0.8791666666666667,0.89,0.88,0.6886,799,703,Planned Maintenance
2024-04-12,Machine_D,Night,480,65,415,0.8645833333333334,0.65,0.99,0.5564,901,891,No Material
2024-04-13,Machine_A,Morning,480,77,403,0.8395833333333333,0.89,0.81,0.6053,1159,938,No Material
2024-04-13,Machine_A,Afternoon,480,118,362,0.7541666666666667,0.8,0.98,0.5913,1009,988,No Material
2024-04-13,Machine_A,Night,480,44,436,0.9083333333333333,0.74,0.82,0.5512,1081,886,Operator Absence
2024-04-13,Machine_B,Morning,480,69,411,0.85625,0.92,0.95,0.7484,1069,1015,Planned Maintenance
2024-04-13,Machine_B,Afternoon,480,108,372,0.775,0.72,0.87,0.4855,943,820,Setup & Changeover
2024-04-13,Machine_B,Night,480,50,430,0.8958333333333334,0.84,0.93,0.6998,1181,1098,Mechanical Failure
2024-04-13,Machine_C,Morning,480,62,418,0.8708333333333333,0.68,0.82,0.4856,906,742,Setup & Changeover
2024-04-13,Machine_C,Afternoon,480,102,378,0.7875,0.75,0.84,0.4961,580,487,Mechanical Failure
2024-04-13,Machine_C,Night,480,17,463,0.9645833333333333,0.98,0.93,0.8791,1274,1184,Planned Maintenance
2024-04-13,Machine_D,Morning,480,91,389,0.8104166666666667,0.69,0.99,0.5536,633,626,Planned Maintenance
2024-04-13,Machine_D,Afternoon,480,26,454,0.9458333333333333,0.78,0.95,0.7009,1122,1065,Setup & Changeover
2024-04-13,Machine_D,Night,480,24,456,0.95,0.89,0.85,0.7187,1003,852,Mechanical Failure
2024-04-14,Machine_A,Morning,480,91,389,0.8104166666666667,0.81,1.0,0.6564,1032,1032,No Material
2024-04-14,Machine_A,Afternoon,480,42,438,0.9125,0.71,0.81,0.5248,1167,945,Operator Absence
2024-04-14,Machine_A,Night,480,59,421,0.8770833333333333,0.77,0.81,0.547,1234,999,No Material
2024-04-14,Machine_B,Morning,480,32,448,0.9333333333333333,0.8,0.9,0.672,1296,1166,Planned Maintenance
2024-04-14,Machine_B,Afternoon,480,60,420,0.875,0.71,0.9,0.5591,720,648,Operator Absence
2024-04-14,Machine_B,Night,480,37,443,0.9229166666666667,0.86,0.82,0.6508,957,784,No Material
2024-04-14,Machine_C,Morning,480,23,457,0.9520833333333333,0.66,0.81,0.509,1184,959,Operator Absence
2024-04-14,Machine_C,Afternoon,480,12,468,0.975,0.96,0.83,0.7769,1151,955,Mechanical Failure
2024-04-14,Machine_C,Night,480,95,385,0.8020833333333334,0.79,0.83,0.5259,767,636,Operator Absence
2024-04-14,Machine_D,Morning,480,83,397,0.8270833333333333,0.65,0.94,0.5053,1054,990,Operator Absence
2024-04-14,Machine_D,Afternoon,480,65,415,0.8645833333333334,0.79,0.95,0.6489,1128,1071,Mechanical Failure
2024-04-14,Machine_D,Night,480,79,401,0.8354166666666667,0.73,0.88,0.5367,1016,894,Operator Absence
2024-04-15,Machine_A,Morning,480,25,455,0.9479166666666666,0.85,0.99,0.7977,927,917,No Material
2024-04-15,Machine_A,Afternoon,480,61,419,0.8729166666666667,0.67,1.0,0.5849,1035,1035,No Material
2024-04-15,Machine_A,Night,480,78,402,0.8375,0.95,0.87,0.6922,1110,965,No Material
2024-04-15,Machine_B,Morning,480,92,388,0.8083333333333333,0.72,0.91,0.5296,1145,1041,Setup & Changeover
2024-04-15,Machine_B,Afternoon,480,48,432,0.9,0.89,0.98,0.785,1056,1034,No Material
2024-04-15,Machine_B,Night,480,72,408,0.85,0.68,0.93,0.5375,1062,987,Setup & Changeover
2024-04-15,Machine_C,Morning,480,14,466,0.9708333333333333,0.72,0.94,0.6571,1113,1046,Operator Absence
2024-04-15,Machine_C,Afternoon,480,59,421,0.8770833333333333,0.67,0.91,0.5348,825,750,Planned Maintenance
2024-04-15,Machine_C,Night,480,116,364,0.7583333333333333,0.93,0.99,0.6982,554,548,No Material
2024-04-15,Machine_D,Morning,480,17,463,0.9645833333333333,0.77,0.94,0.6982,976,917,Setup & Changeover
2024-04-15,Machine_D,Afternoon,480,113,367,0.7645833333333333,0.88,0.9,0.6055,1068,961,Planned Maintenance
2024-04-15,Machine_D,Night,480,29,451,0.9395833333333333,0.91,0.85,0.7268,725,616,Setup & Changeover
2024-04-16,Machine_A,Morning,480,72,408,0.85,0.88,0.89,0.6657,1173,1043,Mechanical Failure
2024-04-16,Machine_A,Afternoon,480,41,439,0.9145833333333333,0.9,0.83,0.6832,771,639,Mechanical Failure
2024-04-16,Machine_A,Night,480,49,431,0.8979166666666667,0.94,0.82,0.6921,1041,853,Planned Maintenance
2024-04-16,Machine_B,Morning,480,18,462,0.9625,0.94,0.82,0.7419,1037,850,Planned Maintenance
2024-04-16,Machine_B,Afternoon,480,38,442,0.9208333333333333,0.67,0.84,0.5182,886,744,Operator Absence
2024-04-16,Machine_B,Night,480,51,429,0.89375,0.69,0.94,0.5797,994,934,No Material
2024-04-16,Machine_C,Morning,480,117,363,0.75625,0.99,0.84,0.6289,569,477,Setup & Changeover
2024-04-16,Machine_C,Afternoon,480,52,428,0.8916666666666667,0.67,0.85,0.5078,1128,958,Setup & Changeover
2024-04-16,Machine_C,Night,480,99,381,0.79375,0.78,0.83,0.5139,710,589,Planned Maintenance
2024-04-16,Machine_D,Morning,480,15,465,0.96875,0.7,0.96,0.651,1138,1092,Operator Absence
2024-04-16,Machine_D,Afternoon,480,109,371,0.7729166666666667,0.71,0.98,0.5378,601,588,Mechanical Failure
2024-04-16,Machine_D,Night,480,32,448,0.9333333333333333,0.97,0.94,0.851,1070,1005,No Material
2024-04-17,Machine_A,Morning,480,63,417,0.86875,0.89,0.96,0.7423,923,886,Setup & Changeover
2024-04-17,Machine_A,Afternoon,480,36,444,0.925,0.7,0.85,0.5504,965,820,Setup & Changeover
2024-04-17,Machine_A,Night,480,32,448,0.9333333333333333,0.86,0.81,0.6502,792,641,Operator Absence
2024-04-17,Machine_B,Morning,480,88,392,0.8166666666666667,0.98,0.93,0.7443,1048,974,No Material
2024-04-17,Machine_B,Afternoon,480,63,417,0.86875,0.65,0.85,0.48,699,594,Planned Maintenance
2024-04-17,Machine_B,Night,480,22,458,0.9541666666666667,0.87,0.97,0.8052,1364,1323,Planned Maintenance
2024-04-17,Machine_C,Morning,480,38,442,0.9208333333333333,0.81,0.93,0.6937,800,744,Mechanical Failure
2024-04-17,Machine_C,Afternoon,480,34,446,0.9291666666666667,0.69,0.83,0.5321,1233,1023,Operator Absence
2024-04-17,Machine_C,Night,480,73,407,0.8479166666666667,0.71,0.93,0.5599,636,591,No Material
2024-04-17,Machine_D,Morning,480,46,434,0.9041666666666667,0.72,0.85,0.5534,1052,894,Operator Absence
2024-04-17,Machine_D,Afternoon,480,15,465,0.96875,0.69,0.81,0.5414,1072,868,Setup & Changeover
2024-04-17,Machine_D,Night,480,110,370,0.7708333333333334,0.66,0.9,0.4579,594,534,Setup & Changeover
2024-04-18,Machine_A,Morning,480,102,378,0.7875,0.81,0.92,0.5868,804,739,No Material
2024-04-18,Machine_A,Afternoon,480,39,441,0.91875,0.92,0.87,0.7354,726,631,Operator Absence
2024-04-18,Machine_A,Night,480,35,445,0.9270833333333334,0.78,0.84,0.6074,981,824,Operator Absence
2024-04-18,Machine_B,Morning,480,16,464,0.9666666666666667,0.96,0.83,0.7702,1341,1113,Operator Absence
2024-04-18,Machine_B,Afternoon,480,32,448,0.9333333333333333,0.79,0.83,0.612,1155,958,No Material
2024-04-18,Machine_B,Night,480,44,436,0.9083333333333333,0.72,0.83,0.5428,1106,917,Mechanical Failure
2024-04-18,Machine_C,Morning,480,45,435,0.90625,0.7,0.97,0.6153,951,922,Setup & Changeover
2024-04-18,Machine_C,Afternoon,480,107,373,0.7770833333333333,0.77,0.98,0.5864,897,879,Planned Maintenance
2024-04-18,Machine_C,Night,480,31,449,0.9354166666666667,0.85,0.91,0.7235,828,753,Operator Absence
2024-04-18,Machine_D,Morning,480,119,361,0.7520833333333333,0.83,0.97,0.6055,658,638,Operator Absence
2024-04-18,Machine_D,Afternoon,480,117,363,0.75625,0.81,0.8,0.4901,777,621,Setup & Changeover
